city,country,Rent_Studio_Center,Transport_Monthly_Pass,Internet_60Mbps,Meal_Inexpensive,Meal_Restaurant_3Course,Transport_OneWay,Taxi_Start,Beer_Domestic,Cappuccino,Cinema,Avg_Monthly_Net_Salary,University,Program,Level,Duration_Years,Tuition_USD,Living_Cost_Index,Rent_USD,Visa_Fee_USD,Insurance_USD,Exchange_Rate,Cost_of_Living_Index,Purchasing_Power_Index,Student_Score,Tourist_Score,City_Is_Unique,Rent_to_Income_Ratio,Daily_Survival_Budget
philadelphia,united states,1886.56,96.0,67.55,19.0,67.5,2.5,3.42,6.0,4.61,11.0,4897.71,No University Listed,,,,,,,,,,,,61.69,49.8,True,38.52,28.61
phoenix,united states,1702.48,64.0,78.04,18.5,70.0,2.4,1.46,6.0,5.14,9.0,5090.45,No University Listed,,,,,,,,,,,,71.24,55.55,True,33.44,28.44
pittsburgh,united states,1454.92,97.5,68.05,15.0,60.0,2.75,1.24,4.0,4.12,8.99,4143.72,No University Listed,,,,,,,,,,,,64.57,62.23,True,35.11,24.62
plano,united states,1666.67,80.0,73.43,15.0,47.5,5.0,1.23,5.0,4.62,8.99,5635.0,No University Listed,,,,,,,,,,,,67.43,54.75,True,29.58,29.62
port st. lucie,united states,1800.0,67.5,59.42,15.0,49.0,2.2,2.06,5.0,4.2,9.0,5100.0,No University Listed,,,,,,,,,,,,69.61,60.75,True,35.29,23.6
portland,united states,1760.26,100.0,72.97,16.75,75.0,2.5,1.55,6.0,5.01,10.04,4599.72,No University Listed,,,,,,,,,,,,61.63,54.23,True,38.27,26.76
raleigh,united states,1676.33,20.0,66.42,15.0,65.0,1.62,1.86,5.25,4.96,6.5,4947.71,No University Listed,,,,,,,,,,,,82.65,59.91,True,33.88,23.2
reno,united states,1638.75,65.0,75.06,18.0,65.0,2.0,1.86,5.0,5.56,8.0,2456.5,No University Listed,,,,,,,,,,,,71.46,56.66,True,66.71,27.56
richmond,united states,1506.5,43.5,72.31,25.0,57.5,1.88,1.55,6.5,5.07,7.5,5760.89,No University Listed,,,,,,,,,,,,77.94,58.45,True,26.15,33.83
riverside,united states,1856.5,40.0,82.22,17.0,70.0,1.75,1.81,7.0,3.88,11.0,3266.67,No University Listed,,,,,,,,,,,,76.19,57.39,True,56.83,24.38
rochester,united states,908.33,56.0,67.0,20.0,70.0,1.0,3.11,4.0,3.42,11.53,4275.0,No University Listed,,,,,,,,,,,,79.27,60.53,True,21.25,25.42
sacramento,united states,1840.0,100.0,72.44,18.0,63.5,2.75,1.86,6.0,4.68,10.0,4703.11,No University Listed,,,,,,,,,,,,61.02,54.88,True,39.12,28.18
salem,united states,1300.0,45.0,80.5,15.0,50.0,1.6,1.85,4.75,3.75,9.25,4954.83,No University Listed,,,,,,,,,,,,79.12,64.45,True,26.24,21.95
salt lake city,united states,1606.0,85.0,60.25,17.0,67.5,2.5,1.55,5.5,4.75,8.0,4396.98,No University Listed,,,,,,,,,,,,66.61,57.67,True,36.53,26.75
san diego,united states,2576.61,75.0,74.15,20.0,80.0,2.5,1.86,7.0,4.82,10.0,5924.47,No University Listed,,,,,,,,,,,,61.84,51.85,True,43.49,29.82
san jose,united states,2469.6,90.0,74.12,19.0,80.0,2.5,1.86,7.0,5.17,11.0,6808.52,No University Listed,,,,,,,,,,,,58.82,50.28,True,36.27,29.17
sarasota,united states,2091.67,64.5,74.79,25.0,70.0,2.0,0.78,4.0,4.89,8.0,2800.0,No University Listed,,,,,,,,,,,,68.17,62.86,True,74.7,33.89
savannah,united states,1820.0,40.0,87.71,16.5,60.0,5.0,1.17,6.0,4.5,7.12,4341.67,No University Listed,,,,,,,,,,,,76.47,53.48,True,41.92,31.0
seattle,united states,2291.82,100.0,71.0,20.0,100.0,2.75,1.68,7.0,5.21,10.99,6292.34,No University Listed,,,,,,,,,,,,57.61,47.76,True,36.42,30.71
spokane,united states,1503.29,60.0,68.4,15.0,85.0,2.0,1.74,5.0,4.75,9.87,3882.17,No University Listed,,,,,,,,,,,,73.76,56.07,True,38.72,23.75
springfield,united states,716.67,70.0,77.88,10.0,47.5,1.25,1.24,5.0,3.96,6.5,2833.33,No University Listed,,,,,,,,,,,,77.15,68.17,True,25.29,16.46
sunnyvale,united states,1580.0,175.0,57.85,20.0,80.0,3.0,2.02,6.25,4.5,10.0,4479.5,No University Listed,,,,,,,,,,,,33.53,51.96,True,35.27,30.5
syracuse,united states,1135.0,50.0,77.33,13.5,55.0,2.5,1.99,4.0,4.5,13.0,3612.5,No University Listed,,,,,,,,,,,,79.09,57.8,True,31.42,23.0
tacoma,united states,1775.0,57.5,63.12,22.5,80.0,2.38,1.55,5.0,4.81,10.0,5591.94,No University Listed,,,,,,,,,,,,72.35,55.98,True,31.74,32.07
tallahassee,united states,1500.0,19.5,68.25,14.0,60.0,1.25,1.49,5.25,4.75,6.5,2936.0,No University Listed,,,,,,,,,,,,84.11,63.28,True,51.09,21.25
tampa,united states,1995.95,66.0,63.19,21.0,60.0,2.0,2.49,6.0,4.47,8.0,5289.14,No University Listed,,,,,,,,,,,,68.51,57.02,True,37.74,29.47
toledo,united states,1133.33,79.5,55.57,20.0,60.0,1.5,1.43,3.25,4.75,7.26,3266.67,No University Listed,,,,,,,,,,,,71.58,65.17,True,34.69,27.75
tucson,united states,1175.0,37.5,69.96,15.0,55.0,1.62,1.4,5.0,5.09,9.0,4063.33,No University Listed,,,,,,,,,,,,81.97,61.13,True,28.92,23.33
tulsa,united states,1043.75,40.0,66.22,13.25,48.0,2.5,1.55,4.0,4.42,8.0,5036.78,No University Listed,,,,,,,,,,,,82.32,62.97,True,20.72,22.67
virginia beach,united states,1510.0,70.0,73.62,23.0,80.0,2.0,1.49,6.5,5.75,7.5,4178.0,No University Listed,,,,,,,,,,,,71.16,53.73,True,36.14,32.75
washington,united states,2307.11,102.0,56.06,19.5,82.5,2.75,1.34,7.25,4.88,11.0,5907.32,No University Listed,,,,,,,,,,,,56.99,51.46,True,39.06,29.88
wichita,united states,1166.67,25.0,59.26,12.0,45.0,2.5,1.24,3.5,4.0,7.46,5033.33,No University Listed,,,,,,,,,,,,85.22,66.52,True,23.18,21.0
montevideo,uruguay,584.18,46.05,40.14,14.07,52.45,1.15,1.66,3.07,3.89,4.61,876.34,Universidad de la Republica,Computer Engineering,PhD,4.0,0.0,52.4,450.0,90.0,350.0,39.5,58.05,50.08,89.5,70.46,True,66.66,20.26
tashkent,uzbekistan,456.99,14.09,18.86,5.0,30.0,0.13,0.27,1.2,1.55,1.88,333.39,INHA University Tashkent,Computer Science,Bachelor,4.0,4200.0,44.5,300.0,160.0,250.0,12300.0,29.94,25.17,92.51,91.15,True,137.07,6.81
caracas,venezuela,383.33,30.0,49.38,10.0,50.0,0.35,2.0,1.5,1.74,3.0,185.12,No University Listed,,,,,,,,,,27.82,4.18,89.86,81.17,True,207.07,12.44
hanoi,vietnam,329.82,8.16,9.66,2.04,19.9,0.29,0.49,0.82,1.91,1.43,510.15,No University Listed,,,,,,,,,,38.34,44.08,95.83,90.91,True,64.65,4.53
